product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,year,month,day,day_name,out_of_stock,discount_flag,rating_category
FB000667,Tops,H&M,Summer,L,Black,72.95,0.0,72.95,2025-08-06,27,4.8,False,No Return,2025,8,6,Wednesday,0,0,High
FB000668,Bottoms,Ann Taylor,Summer,XL,Beige,63.99,42.2,36.99,2025-08-06,35,3.2,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000669,Dresses,Banana Republic,Summer,XL,Blue,74.84,51.9,36.0,2025-08-06,35,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000670,Outerwear,H&M,Spring,XS,Black,158.84,0.0,158.84,2025-04-16,30,4.6,False,No Return,2025,4,16,Wednesday,0,0,High
FB000671,Shoes,Mango,Spring,M,Brown,96.36,58.6,39.89,2025-02-10,16,3.9,False,No Return,2025,2,10,Monday,0,1,Medium
FB000672,Bottoms,H&M,Spring,XS,Purple,51.06,13.9,43.96,2024-08-16,16,1.3,False,No Return,2024,8,16,Friday,0,1,Low
FB000673,Bottoms,Banana Republic,Summer,L,Navy,49.75,26.4,36.62,2025-08-06,24,3.8,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000674,Dresses,Mango,Spring,XS,Pink,148.98,0.0,148.98,2024-10-26,11,2.2,True,Wrong Item,2024,10,26,Saturday,0,0,Medium
FB000675,Accessories,Gap,Winter,Unknown,Gray,72.24,0.0,72.24,2025-08-06,35,4.1,False,No Return,2025,8,6,Wednesday,0,0,High
FB000676,Tops,Mango,Winter,XS,Blue,94.92,0.0,94.92,2025-08-06,5,3.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000677,Outerwear,Banana Republic,Fall,XXL,Brown,91.08,0.0,91.08,2025-08-06,47,4.9,False,No Return,2025,8,6,Wednesday,0,0,High
FB000678,Accessories,Banana Republic,Fall,Unknown,Brown,49.72,0.0,20.73,2025-08-06,4,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000679,Accessories,Gap,Winter,Unknown,Purple,23.09,7.1,21.45,2025-08-06,11,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000680,Accessories,Zara,Spring,Unknown,Red,49.95,0.0,49.95,2024-09-17,29,4.3,False,No Return,2024,9,17,Tuesday,0,0,High
FB000681,Accessories,Forever21,Winter,Unknown,Green,25.7,0.0,25.7,2025-08-06,38,3.2,True,Quality Issue,2025,8,6,Wednesday,0,0,Medium
FB000682,Shoes,Mango,Summer,XS,Green,175.22,0.0,175.22,2025-08-06,8,4.9,False,No Return,2025,8,6,Wednesday,0,0,High
FB000683,Bottoms,Ann Taylor,Summer,XS,Gray,37.57,0.0,37.57,2025-08-06,18,1.9,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000684,Outerwear,Zara,Spring,M,Green,245.87,0.0,245.87,2025-06-24,27,2.6,False,No Return,2025,6,24,Tuesday,0,0,Medium
FB000685,Bottoms,Banana Republic,Winter,XS,Red,116.92,0.0,116.92,2025-08-06,13,3.2,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000686,Dresses,Ann Taylor,Winter,L,Pink,103.11,0.0,103.11,2025-08-06,17,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000687,Outerwear,Uniqlo,Fall,M,Purple,238.89,0.5,237.7,2025-08-06,28,2.7,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000688,Shoes,Uniqlo,Summer,XS,Pink,86.81,12.6,75.87,2025-08-06,6,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000689,Bottoms,Mango,Summer,XS,Blue,58.8,11.8,51.86,2025-08-06,8,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000690,Bottoms,Ann Taylor,Spring,XL,Beige,41.65,0.0,19.99,2025-05-16,20,1.2,False,No Return,2025,5,16,Friday,0,0,Low
FB000691,Tops,H&M,Spring,XL,Black,61.67,46.4,33.06,2025-07-15,50,2.7,False,No Return,2025,7,15,Tuesday,0,1,Medium
FB000692,Bottoms,H&M,Fall,XS,Black,40.39,0.0,40.39,2025-08-06,16,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000693,Tops,Ann Taylor,Fall,XXL,Purple,95.13,45.4,51.94,2025-08-06,46,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000694,Bottoms,Zara,Fall,S,Green,115.14,0.0,115.14,2025-08-06,43,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000695,Tops,H&M,Summer,Unknown,Beige,59.58,0.0,59.58,2025-08-06,27,3.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000696,Shoes,Uniqlo,Spring,M,Purple,169.89,0.0,169.89,2025-07-14,12,1.2,False,No Return,2025,7,14,Monday,0,0,Low
FB000697,Shoes,Mango,Winter,S,Black,117.38,22.5,90.97,2025-08-06,42,2.8,True,Color Mismatch,2025,8,6,Wednesday,0,1,Medium
FB000698,Tops,Mango,Winter,S,Pink,118.95,0.0,118.95,2025-08-06,18,1.9,True,Quality Issue,2025,8,6,Wednesday,0,0,Low
FB000699,Accessories,Uniqlo,Fall,Unknown,Red,39.3,0.0,39.3,2025-08-06,39,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000700,Tops,H&M,Winter,L,Beige,74.3,0.0,74.3,2025-08-06,31,3.8,True,Wrong Item,2025,8,6,Wednesday,0,0,Medium
FB000701,Bottoms,H&M,Spring,XS,Brown,62.97,0.0,62.97,2025-05-26,5,3.5,False,No Return,2025,5,26,Monday,0,0,Medium
FB000702,Accessories,H&M,Summer,Unknown,Gray,73.6,0.0,73.6,2025-08-06,1,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000703,Accessories,Mango,Spring,Unknown,Black,77.85,34.9,50.68,2025-08-05,11,2.986604189636163,False,No Return,2025,8,5,Tuesday,0,1,Medium
FB000704,Tops,Forever21,Summer,Unknown,Red,94.31,0.0,94.31,2025-08-06,20,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000705,Bottoms,Ann Taylor,Spring,Unknown,Navy,60.36,0.0,60.36,2024-09-01,35,3.3,False,No Return,2024,9,1,Sunday,0,0,Medium
FB000706,Bottoms,Mango,Summer,XXL,Brown,94.85,0.0,94.85,2025-08-06,28,1.5,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000707,Accessories,Uniqlo,Winter,Unknown,Blue,30.52,7.9,28.11,2025-08-06,43,4.7,False,No Return,2025,8,6,Wednesday,0,1,High
FB000708,Dresses,Mango,Summer,XS,Navy,97.06,0.0,97.06,2025-08-06,24,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000709,Bottoms,Forever21,Summer,M,Purple,57.85,35.4,37.37,2025-08-06,17,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000710,Tops,Zara,Fall,M,White,51.35,19.7,41.23,2025-08-06,39,1.3,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000711,Accessories,Ann Taylor,Spring,Unknown,Black,61.34,45.4,33.49,2025-02-03,46,2.986604189636163,False,No Return,2025,2,3,Monday,0,1,Medium
FB000712,Outerwear,Banana Republic,Summer,L,Purple,189.28,0.0,189.28,2025-08-06,41,2.7,True,Wrong Item,2025,8,6,Wednesday,0,0,Medium
FB000713,Tops,Banana Republic,Summer,XXL,Purple,86.67,35.8,55.64,2025-08-06,2,4.9,False,No Return,2025,8,6,Wednesday,0,1,High
FB000714,Bottoms,Ann Taylor,Spring,S,Navy,102.84,0.0,102.84,2024-09-10,27,1.8,False,No Return,2024,9,10,Tuesday,0,0,Low
FB000715,Outerwear,Zara,Fall,XXL,Green,225.21,0.0,225.21,2025-08-06,27,3.1,True,Changed Mind,2025,8,6,Wednesday,0,0,Medium
FB000716,Dresses,Uniqlo,Winter,XL,Gray,48.91,27.8,35.31,2025-08-06,0,4.1,False,No Return,2025,8,6,Wednesday,1,1,High
FB000717,Outerwear,Forever21,Fall,L,Pink,145.93,0.0,145.93,2025-08-06,19,1.5,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000718,Outerwear,Banana Republic,Winter,Unknown,Green,225.92,43.7,127.19,2025-08-06,30,3.2,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000719,Outerwear,Uniqlo,Summer,XL,Green,202.18,39.7,121.91,2025-08-06,20,4.1,False,No Return,2025,8,6,Wednesday,0,1,High
FB000720,Tops,Uniqlo,Fall,XL,Blue,51.85,0.0,51.85,2025-08-06,28,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000721,Tops,Uniqlo,Summer,L,Gray,75.34,0.0,75.34,2025-08-06,21,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000722,Shoes,Gap,Spring,S,Pink,92.09,54.9,41.53,2025-01-19,44,2.2,False,No Return,2025,1,19,Sunday,0,1,Medium
FB000723,Accessories,Zara,Fall,Unknown,Blue,56.39,0.0,56.39,2025-08-06,49,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB000724,Tops,Mango,Fall,L,Pink,108.75,0.0,108.75,2025-08-06,38,3.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000725,Dresses,Uniqlo,Spring,S,Red,156.85,0.0,156.85,2025-04-01,48,3.4,False,No Return,2025,4,1,Tuesday,0,0,Medium
FB000726,Outerwear,Uniqlo,Spring,XS,Brown,168.13,0.0,168.13,2025-04-18,42,2.5,False,No Return,2025,4,18,Friday,0,0,Medium
FB000727,Shoes,Forever21,Summer,S,Green,145.79,57.0,62.69,2025-08-06,46,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000728,Bottoms,Gap,Winter,S,White,54.14,0.0,54.14,2025-08-06,32,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000729,Accessories,Zara,Fall,Unknown,Navy,45.64,0.0,45.64,2025-08-06,36,3.6,True,Size Issue,2025,8,6,Wednesday,0,0,Medium
FB000730,Bottoms,Mango,Fall,S,Red,46.76,0.0,46.76,2025-08-06,38,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000731,Dresses,Banana Republic,Winter,Unknown,Gray,75.23,0.0,75.23,2025-08-06,42,1.7000000000000002,True,Quality Issue,2025,8,6,Wednesday,0,0,Low
FB000732,Dresses,Mango,Summer,XL,White,70.38,0.0,70.38,2025-08-06,37,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000733,Bottoms,H&M,Summer,M,Pink,76.04,0.0,76.04,2025-08-06,13,4.4,False,No Return,2025,8,6,Wednesday,0,0,High
FB000734,Shoes,Uniqlo,Summer,XS,Black,110.82,15.7,93.42,2025-08-06,43,2.986604189636163,True,Size Issue,2025,8,6,Wednesday,0,1,Medium
FB000735,Accessories,Forever21,Fall,Unknown,Navy,47.47,0.0,47.47,2025-08-06,42,4.7,False,No Return,2025,8,6,Wednesday,0,0,High
FB000736,Accessories,Gap,Spring,Unknown,Red,79.94,0.0,79.94,2025-07-31,26,3.8,False,No Return,2025,7,31,Thursday,0,0,Medium
FB000737,Bottoms,Banana Republic,Fall,XXL,Navy,74.67,0.0,74.67,2025-08-06,15,4.6,False,No Return,2025,8,6,Wednesday,0,0,High
FB000738,Dresses,Forever21,Fall,XXL,Brown,63.79,35.5,41.14,2025-08-06,15,3.1,True,Quality Issue,2025,8,6,Wednesday,0,1,Medium
FB000739,Bottoms,Ann Taylor,Fall,XXL,Brown,49.6,0.0,49.6,2025-08-06,32,4.7,False,No Return,2025,8,6,Wednesday,0,0,High
FB000740,Tops,Zara,Spring,XL,Red,57.91,0.0,57.91,2025-03-13,33,3.9,False,No Return,2025,3,13,Thursday,0,0,Medium
FB000741,Dresses,Uniqlo,Summer,XL,Pink,135.99,0.0,135.99,2025-08-06,34,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000742,Dresses,Mango,Winter,S,Purple,53.49,21.8,41.83,2025-08-06,41,2.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000743,Tops,Forever21,Summer,S,Pink,113.29,34.0,74.77,2025-08-06,10,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000744,Tops,H&M,Winter,L,White,110.87,6.0,104.22,2025-08-06,15,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000745,Tops,Ann Taylor,Fall,Unknown,Navy,94.3,0.0,94.3,2025-08-06,16,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000746,Accessories,Forever21,Spring,Unknown,Red,37.94,0.0,37.94,2024-10-08,9,4.6,False,No Return,2024,10,8,Tuesday,0,0,High
FB000747,Outerwear,Ann Taylor,Winter,XXL,Gray,200.24,23.0,154.18,2025-08-06,38,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000748,Accessories,Forever21,Winter,Unknown,Purple,43.45,0.0,43.45,2025-08-06,50,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000749,Bottoms,Forever21,Summer,L,Red,76.92,9.6,69.54,2025-08-06,20,2.0,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000750,Accessories,Forever21,Fall,Unknown,White,21.09,0.0,21.09,2025-08-06,33,4.1,True,Size Issue,2025,8,6,Wednesday,0,0,High
FB000751,Dresses,Banana Republic,Winter,XL,Green,55.47,0.0,55.47,2025-08-06,18,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000752,Outerwear,H&M,Spring,XXL,White,122.53,0.0,122.53,2024-09-21,25,2.986604189636163,False,No Return,2024,9,21,Saturday,0,0,Medium
FB000753,Accessories,Uniqlo,Summer,Unknown,Beige,61.13,0.0,61.13,2025-08-06,34,2.6,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000754,Outerwear,Uniqlo,Spring,XS,Brown,127.59,0.0,127.59,2025-05-08,1,4.9,False,No Return,2025,5,8,Thursday,0,0,High
FB000755,Accessories,Ann Taylor,Summer,Unknown,Navy,73.04,0.0,73.04,2025-08-06,44,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,129.46,0.0,129.46,2025-08-06,32,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000757,Accessories,Banana Republic,Winter,Unknown,White,51.3,0.0,51.3,2025-08-06,33,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000758,Dresses,H&M,Spring,L,Gray,173.0,0.0,173.0,2025-04-12,13,3.9,False,No Return,2025,4,12,Saturday,0,0,Medium
FB000759,Accessories,Uniqlo,Summer,Unknown,Green,70.72,0.0,70.72,2025-08-06,18,2.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000760,Dresses,Forever21,Summer,S,Black,126.37,0.0,126.37,2025-08-06,42,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000761,Bottoms,Zara,Winter,XXL,Blue,84.19,9.6,76.11,2025-08-06,45,2.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000762,Accessories,Forever21,Summer,Unknown,Pink,59.39,44.6,32.9,2025-08-06,41,2.3,True,Color Mismatch,2025,8,6,Wednesday,0,1,Medium
FB000763,Outerwear,Mango,Fall,M,Green,195.38,0.30000000000000004,194.79,2025-08-06,30,2.9,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000764,Dresses,Gap,Spring,S,White,107.64,7.5,99.57,2024-09-10,21,4.6,False,No Return,2024,9,10,Tuesday,0,1,High
FB000765,Shoes,H&M,Spring,L,Blue,63.12,0.0,63.12,2024-11-08,35,2.9,False,No Return,2024,11,8,Friday,0,0,Medium
FB000766,Bottoms,Gap,Fall,L,Blue,58.91,0.0,58.91,2025-08-06,17,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000767,Bottoms,H&M,Summer,L,Green,93.27,0.0,93.27,2025-08-06,18,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000768,Dresses,Forever21,Spring,XL,Green,147.88,36.8,93.46,2024-09-08,37,3.3,False,No Return,2024,9,8,Sunday,0,1,Medium
FB000769,Tops,Uniqlo,Fall,L,Gray,30.53,0.0,30.53,2025-08-06,25,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000770,Tops,Zara,Fall,S,White,104.96,1.6,103.28,2025-08-06,33,2.0,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000771,Dresses,H&M,Winter,XS,Blue,75.52,0.0,75.52,2025-08-06,2,2.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000772,Bottoms,Gap,Winter,M,Red,54.7,0.0,54.7,2025-08-06,18,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB000773,Shoes,Ann Taylor,Summer,XS,Black,126.25,25.9,93.55,2025-08-06,40,1.5,True,Size Issue,2025,8,6,Wednesday,0,1,Low
FB000774,Shoes,Banana Republic,Summer,XS,Blue,63.86,52.8,30.14,2025-08-06,23,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000775,Accessories,Uniqlo,Winter,Unknown,Red,75.93,0.0,75.93,2025-08-06,32,3.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000776,Tops,Zara,Fall,M,Brown,82.51,27.3,59.98,2025-08-06,9,3.8,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000777,Bottoms,Banana Republic,Fall,XXL,Green,46.02,0.0,46.02,2025-08-06,21,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000778,Dresses,Mango,Winter,XXL,Brown,125.67,45.5,68.49,2025-08-06,27,1.6,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000779,Shoes,Mango,Winter,S,Red,65.61,50.7,32.35,2025-08-06,23,1.1,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000780,Dresses,Banana Republic,Summer,XS,Beige,91.61,0.0,91.61,2025-08-06,31,1.4,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000781,Outerwear,H&M,Summer,XS,Pink,162.78,0.0,162.78,2025-08-06,0,2.986604189636163,False,No Return,2025,8,6,Wednesday,1,0,Medium
FB000782,Outerwear,Mango,Winter,M,Gray,134.35,35.3,86.92,2025-08-06,36,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000783,Bottoms,Mango,Spring,Unknown,Gray,77.74,38.8,47.58,2025-07-11,23,4.3,False,No Return,2025,7,11,Friday,0,1,High
FB000784,Accessories,Gap,Summer,Unknown,Brown,49.33,0.0,19.78,2025-08-06,47,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000785,Outerwear,Forever21,Summer,S,Gray,231.52,17.3,191.47,2025-08-06,49,2.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000786,Outerwear,Gap,Winter,XL,White,140.1,0.0,140.1,2025-08-06,14,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000787,Dresses,Ann Taylor,Summer,S,Pink,117.38,27.8,84.75,2025-08-06,34,2.8,True,Quality Issue,2025,8,6,Wednesday,0,1,Medium
FB000788,Tops,Ann Taylor,Spring,S,Purple,83.98,0.0,83.98,2024-08-29,23,1.9,False,No Return,2024,8,29,Thursday,0,0,Low
FB000789,Dresses,H&M,Spring,XL,Navy,111.67,53.5,51.93,2025-02-05,19,2.986604189636163,False,No Return,2025,2,5,Wednesday,0,1,Medium
FB000790,Bottoms,H&M,Summer,S,White,25.16,0.0,25.16,2025-08-06,37,2.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000791,Outerwear,Banana Republic,Fall,XL,Blue,175.82,23.0,135.38,2025-08-06,1,3.7,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000792,Tops,Mango,Summer,XS,Green,53.25,37.5,33.28,2025-08-06,33,4.3,False,No Return,2025,8,6,Wednesday,0,1,High
FB000793,Outerwear,Banana Republic,Fall,M,Purple,215.19,43.0,122.66,2025-08-06,48,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000794,Bottoms,Zara,Summer,S,Pink,78.41,20.7,62.18,2025-08-06,9,4.4,False,No Return,2025,8,6,Wednesday,0,1,High
FB000795,Shoes,Zara,Summer,XXL,Pink,173.15,0.0,173.15,2025-08-06,45,2.2,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000796,Accessories,Zara,Fall,Unknown,Blue,16.84,0.0,10.68,2025-08-06,34,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000797,Outerwear,Forever21,Summer,S,Purple,128.6,0.0,128.6,2025-08-06,11,2.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000798,Outerwear,Ann Taylor,Spring,XXL,Green,131.74,0.0,131.74,2024-09-13,46,4.6,False,No Return,2024,9,13,Friday,0,0,High
FB000799,Bottoms,Forever21,Summer,XXL,White,28.15,12.7,24.57,2025-08-06,13,3.9,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000800,Outerwear,Forever21,Winter,XL,Red,165.1,58.4,68.68,2025-08-06,29,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000801,Tops,Mango,Spring,XL,Gray,49.62,0.8,49.22,2024-11-17,22,2.3,False,No Return,2024,11,17,Sunday,0,1,Medium
FB000802,Tops,Banana Republic,Fall,XL,Black,98.52,18.9,79.9,2025-08-06,37,4.1,True,Wrong Item,2025,8,6,Wednesday,0,1,High
FB000803,Shoes,Mango,Fall,S,Green,94.19,30.8,65.18,2025-08-06,31,1.4,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000804,Accessories,Forever21,Winter,Unknown,Gray,23.5,0.0,23.5,2025-08-06,14,3.9,True,Quality Issue,2025,8,6,Wednesday,0,0,Medium
FB000805,Bottoms,Zara,Fall,S,Beige,109.36,0.0,109.36,2025-08-06,0,1.1,False,No Return,2025,8,6,Wednesday,1,0,Low
FB000806,Accessories,H&M,Fall,Unknown,Blue,69.73,0.0,69.73,2025-08-06,7,1.1,True,Color Mismatch,2025,8,6,Wednesday,0,0,Low
FB000807,Shoes,H&M,Summer,XS,Green,199.03,57.3,84.99,2025-08-06,37,3.4,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000808,Bottoms,Gap,Spring,M,White,82.32,56.7,35.64,2024-12-23,41,2.986604189636163,False,No Return,2024,12,23,Monday,0,1,Medium
FB000809,Bottoms,Uniqlo,Spring,M,Navy,52.42,9.9,47.23,2024-10-16,42,3.5,False,No Return,2024,10,16,Wednesday,0,1,Medium
FB000810,Outerwear,Ann Taylor,Fall,S,White,180.49,0.0,180.49,2025-08-06,18,2.5,True,Wrong Item,2025,8,6,Wednesday,0,0,Medium
FB000811,Dresses,Ann Taylor,Fall,XL,White,63.02,0.0,63.02,2025-08-06,37,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000812,Tops,Mango,Spring,XL,Red,97.05,0.0,97.05,2024-12-25,9,2.986604189636163,False,No Return,2024,12,25,Wednesday,0,0,Medium
FB000813,Bottoms,Zara,Winter,XXL,Pink,79.62,0.0,79.62,2025-08-06,37,4.1,False,No Return,2025,8,6,Wednesday,0,0,High
FB000814,Dresses,Zara,Winter,M,Red,82.5,0.0,82.5,2025-08-06,0,2.986604189636163,False,No Return,2025,8,6,Wednesday,1,0,Medium
FB000815,Bottoms,Ann Taylor,Spring,L,Purple,117.18,13.7,101.13,2025-08-02,5,4.8,False,No Return,2025,8,2,Saturday,0,1,High
FB000816,Outerwear,Ann Taylor,Spring,XS,Brown,174.05,0.0,174.05,2025-04-13,9,2.986604189636163,False,No Return,2025,4,13,Sunday,0,0,Medium
FB000817,Bottoms,Forever21,Spring,XS,Brown,58.29,0.0,58.29,2025-01-07,22,2.3,False,No Return,2025,1,7,Tuesday,0,0,Medium
FB000818,Bottoms,H&M,Summer,M,White,61.42,57.5,26.1,2025-08-06,3,4.8,False,No Return,2025,8,6,Wednesday,0,1,High
FB000819,Accessories,Zara,Winter,Unknown,Pink,20.24,0.0,20.24,2025-08-06,20,4.1,False,No Return,2025,8,6,Wednesday,0,0,High
FB000820,Bottoms,Zara,Fall,L,Red,88.58,0.0,88.58,2025-08-06,50,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000821,Bottoms,Ann Taylor,Winter,XXL,Purple,67.92,0.0,67.92,2025-08-06,23,1.8,True,Size Issue,2025,8,6,Wednesday,0,0,Low
FB000822,Accessories,Ann Taylor,Fall,Unknown,White,25.39,0.0,25.39,2025-08-06,42,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000823,Dresses,Forever21,Winter,S,Black,115.89,39.4,70.23,2025-08-06,14,3.8,True,Damaged,2025,8,6,Wednesday,0,1,Medium
FB000824,Bottoms,Forever21,Summer,XL,Blue,103.94,16.1,87.21,2025-08-06,6,4.9,True,Changed Mind,2025,8,6,Wednesday,0,1,High
FB000825,Shoes,Gap,Winter,L,Red,94.72,20.5,75.3,2025-08-06,24,3.6,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000826,Accessories,Ann Taylor,Fall,Unknown,Pink,23.28,0.0,23.28,2025-08-06,44,3.1,True,Quality Issue,2025,8,6,Wednesday,0,0,Medium
FB000827,Tops,Gap,Summer,S,Pink,90.73,0.0,90.73,2025-08-06,14,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000828,Bottoms,H&M,Fall,XXL,Green,25.74,0.0,25.74,2025-08-06,33,1.1,True,Color Mismatch,2025,8,6,Wednesday,0,0,Low
FB000829,Shoes,Ann Taylor,Spring,XL,Gray,162.97,0.0,162.97,2024-11-22,47,2.2,True,Wrong Item,2024,11,22,Friday,0,0,Medium
FB000830,Accessories,H&M,Winter,Unknown,Black,50.33,8.7,45.95,2025-08-06,14,1.3,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000831,Shoes,Uniqlo,Spring,Unknown,Pink,60.38,0.0,60.38,2025-04-29,0,2.986604189636163,False,No Return,2025,4,29,Tuesday,1,0,Medium
FB000832,Tops,Uniqlo,Summer,XXL,Black,103.65,0.0,103.65,2025-08-06,29,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000833,Bottoms,Gap,Spring,L,Beige,75.14,0.0,75.14,2025-01-27,41,2.986604189636163,True,Changed Mind,2025,1,27,Monday,0,0,Medium
FB000834,Shoes,H&M,Winter,S,Pink,88.0,0.0,88.0,2025-08-06,2,1.9,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000835,Dresses,Ann Taylor,Winter,XS,Red,69.54,0.0,69.54,2025-08-06,21,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000836,Outerwear,Mango,Winter,XS,Pink,209.52,0.0,209.52,2025-08-06,48,2.6,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000837,Shoes,H&M,Fall,XXL,Beige,97.42,0.0,97.42,2025-08-06,35,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000838,Dresses,Uniqlo,Winter,XS,White,154.6,0.0,154.6,2025-08-06,38,4.5,True,Changed Mind,2025,8,6,Wednesday,0,0,High
FB000839,Bottoms,Zara,Summer,XL,White,81.59,38.0,50.59,2025-08-06,31,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000840,Accessories,Mango,Winter,Unknown,Brown,48.04,0.0,48.04,2025-08-06,46,4.8,False,No Return,2025,8,6,Wednesday,0,0,High
FB000841,Tops,Banana Republic,Fall,S,Green,70.77,0.0,70.77,2025-08-06,5,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000842,Outerwear,Forever21,Fall,S,Gray,103.49,0.0,103.49,2025-08-06,12,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
